arquivo,linha,funcao,metodos,rota,tipo,acesso
app.py,770,healthz,GET,/healthz,infraestrutura,"Sessao unica, contrato, catalogo ou verificacao de saude"
app.py,792,healthz_database,GET,/healthz/database,infraestrutura,"Sessao unica, contrato, catalogo ou verificacao de saude"
app.py,907,healthz_cache,GET,/healthz/cache,infraestrutura,"Sessao unica, contrato, catalogo ou verificacao de saude"
app.py,2216,login_page,GET,/login,infraestrutura,"Sessao unica, contrato, catalogo ou verificacao de saude"
app.py,2224,portal,GET,/,infraestrutura,Entrada do cliente / Configurar
app.py,2241,select_cloud_client,GET,/cloud/client/<client_id>,infraestrutura,Entrada do cliente / Configurar
app.py,2253,config_page,GET,/config,infraestrutura,Entrada do cliente / Configurar
app.py,2265,api_config_logo,"POST,DELETE",/api/config/logo,acao_da_tela,/config
app.py,2519,api_users,GET,/api/usuarios,acao_da_tela,/config
app.py,2529,api_update_user,POST,/api/usuarios,acao_da_tela,/config
app.py,2529,api_update_user,PUT,/api/usuarios/<int:user_id>,acao_da_tela,/config
app.py,2612,api_delete_user,DELETE,/api/usuarios/<int:user_id>,acao_da_tela,/config
app.py,2638,api_backup_export,GET,/api/backup/export,acao_da_tela,/config
app.py,2655,api_backup_import,POST,/api/backup/import,acao_da_tela,/config
app.py,2680,workflow_kanban_page,GET,/workflow/<app_key>,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,2894,healthz_riob,GET,/healthz/riob,infraestrutura,"Sessao unica, contrato, catalogo ou verificacao de saude"
app.py,3339,riob_proxy,"GET,POST,PUT,PATCH,DELETE,OPTIONS",/apps/riob,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,3339,riob_proxy,"GET,POST,PUT,PATCH,DELETE,OPTIONS",/apps/riob/,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,3339,riob_proxy,"GET,POST,PUT,PATCH,DELETE,OPTIONS",/apps/riob/<path:subpath>,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,3375,riob_module_proxy,"GET,POST,PUT,PATCH,DELETE,OPTIONS",/apps/<app_key>/riob,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,3375,riob_module_proxy,"GET,POST,PUT,PATCH,DELETE,OPTIONS",/apps/<app_key>/riob/,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,3375,riob_module_proxy,"GET,POST,PUT,PATCH,DELETE,OPTIONS",/apps/<app_key>/riob/<path:subpath>,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,3392,app_placeholder,GET,/apps/<app_key>,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,3857,automacao_proxy_root,"GET,POST,PUT,PATCH,DELETE",/apps/automacao,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,3863,automacao_original_root,"GET,POST,PUT,PATCH,DELETE",/apps/automacao/original,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,3870,automacao_original_proxy,"GET,POST,PUT,PATCH,DELETE",/apps/automacao/original/,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,3870,automacao_original_proxy,"GET,POST,PUT,PATCH,DELETE",/apps/automacao/original/<path:subpath>,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,3877,automacao_proxy,"GET,POST,PUT,PATCH,DELETE",/apps/automacao/,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,3877,automacao_proxy,"GET,POST,PUT,PATCH,DELETE",/apps/automacao/<path:subpath>,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,4320,nanoponto_proxy_root,"GET,POST,PUT,PATCH,DELETE",/apps/nanoponto,fora_do_contrato,Modulo desativado no Rio Branco
app.py,4326,nanoponto_original_root,"GET,POST,PUT,PATCH,DELETE",/apps/nanoponto/original,fora_do_contrato,Modulo desativado no Rio Branco
app.py,4333,nanoponto_original_proxy,"GET,POST,PUT,PATCH,DELETE",/apps/nanoponto/original/,fora_do_contrato,Modulo desativado no Rio Branco
app.py,4333,nanoponto_original_proxy,"GET,POST,PUT,PATCH,DELETE",/apps/nanoponto/original/<path:subpath>,fora_do_contrato,Modulo desativado no Rio Branco
app.py,4340,nanoponto_proxy,"GET,POST,PUT,PATCH,DELETE",/apps/nanoponto/,fora_do_contrato,Modulo desativado no Rio Branco
app.py,4340,nanoponto_proxy,"GET,POST,PUT,PATCH,DELETE",/apps/nanoponto/<path:subpath>,fora_do_contrato,Modulo desativado no Rio Branco
app.py,4785,zap_public_webhook_proxy,"GET,POST",/apps/zap/webhooks/whatsapp,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,4790,zap_public_uploads_proxy,GET,/apps/zap/public/uploads/<path:subpath>,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,4796,zap_proxy_root,"GET,POST,PUT,PATCH,DELETE",/apps/zap,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,4802,zap_original_root,"GET,POST,PUT,PATCH,DELETE",/apps/zap/original,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,4809,zap_original_proxy,"GET,POST,PUT,PATCH,DELETE",/apps/zap/original/,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,4809,zap_original_proxy,"GET,POST,PUT,PATCH,DELETE",/apps/zap/original/<path:subpath>,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,4816,zap_proxy,"GET,POST,PUT,PATCH,DELETE",/apps/zap/,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,4816,zap_proxy,"GET,POST,PUT,PATCH,DELETE",/apps/zap/<path:subpath>,infraestrutura,Proxy/menu do modulo; destino depende do parametro
app.py,5101,nanostore_proxy_root,"GET,POST,PUT,PATCH,DELETE",/apps/nanostore,fora_do_contrato,Modulo desativado no Rio Branco
app.py,5107,nanostore_original_root,"GET,POST,PUT,PATCH,DELETE",/apps/nanostore/original,fora_do_contrato,Modulo desativado no Rio Branco
app.py,5114,nanostore_original_proxy,"GET,POST,PUT,PATCH,DELETE",/apps/nanostore/original/,fora_do_contrato,Modulo desativado no Rio Branco
app.py,5114,nanostore_original_proxy,"GET,POST,PUT,PATCH,DELETE",/apps/nanostore/original/<path:subpath>,fora_do_contrato,Modulo desativado no Rio Branco
app.py,5121,nanostore_proxy,"GET,POST,PUT,PATCH,DELETE",/apps/nanostore/,fora_do_contrato,Modulo desativado no Rio Branco
app.py,5121,nanostore_proxy,"GET,POST,PUT,PATCH,DELETE",/apps/nanostore/<path:subpath>,fora_do_contrato,Modulo desativado no Rio Branco
app.py,5314,gpsmusical_static_root,GET,/apps/gpsmusical,fora_do_contrato,Modulo desativado no Rio Branco
app.py,5320,gpsmusical_original_root,GET,/apps/gpsmusical/original,fora_do_contrato,Modulo desativado no Rio Branco
app.py,5326,gpsmusical_original_static,GET,/apps/gpsmusical/original/<path:subpath>,fora_do_contrato,Modulo desativado no Rio Branco
app.py,5332,gpsmusical_static,GET,/apps/gpsmusical/<path:subpath>,fora_do_contrato,Modulo desativado no Rio Branco
app.py,5338,bpa_static_root,GET,/apps/bpa,fora_do_contrato,Modulo desativado no Rio Branco
app.py,5344,bpa_original_root,GET,/apps/bpa/original,fora_do_contrato,Modulo desativado no Rio Branco
app.py,5350,bpa_original_static,GET,/apps/bpa/original/<path:subpath>,fora_do_contrato,Modulo desativado no Rio Branco
app.py,5356,bpa_static,GET,/apps/bpa/<path:subpath>,fora_do_contrato,Modulo desativado no Rio Branco
app.py,5362,tatoo_static_root,GET,/apps/tatoo,fora_do_contrato,Modulo desativado no Rio Branco
app.py,5368,tatoo_original_root,GET,/apps/tatoo/original,fora_do_contrato,Modulo desativado no Rio Branco
app.py,5374,tatoo_original_static,GET,/apps/tatoo/original/<path:subpath>,fora_do_contrato,Modulo desativado no Rio Branco
app.py,5380,tatoo_static,GET,/apps/tatoo/<path:subpath>,fora_do_contrato,Modulo desativado no Rio Branco
app.py,6142,chamados_bootstrap_api,GET,/apps/chamados/api/bootstrap,acao_da_tela,/apps/chamados?view=chamados
app.py,6244,chamados_agenda_api,"GET,POST",/apps/chamados/api/agenda,acao_da_tela,/apps/chamados?view=agenda
app.py,6299,chamados_agenda_update_api,PUT,/apps/chamados/api/agenda/<int:agenda_id>,acao_da_tela,/apps/chamados?view=agenda
app.py,6349,chamados_tickets_api,"GET,POST",/apps/chamados/api/tickets,acao_da_tela,/apps/chamados?view=chamados
app.py,6437,chamados_ticket_api,"GET,PUT",/apps/chamados/api/tickets/<int:chamado_id>,acao_da_tela,/apps/chamados?view=chamados
app.py,6559,chamados_intervention_api,POST,/apps/chamados/api/tickets/<int:chamado_id>/interventions,acao_da_tela,/apps/chamados?view=chamados
app.py,6627,chamados_intervention_update_api,PUT,/apps/chamados/api/tickets/<int:chamado_id>/interventions/<int:intervencao_id>,acao_da_tela,/apps/chamados?view=chamados
app.py,6699,chamados_similar_api,GET,/apps/chamados/api/similar,acao_da_tela,/apps/chamados?view=historico
app.py,6716,chamados_documents_api,"GET,POST",/apps/chamados/api/documents,acao_da_tela,/apps/chamados?view=documentos
app.py,6830,chamados_document_update_api,PUT,/apps/chamados/api/documents/<int:document_id>,acao_da_tela,/apps/chamados?view=documentos
app.py,6929,chamados_document_download_api,GET,/apps/chamados/api/documents/<int:document_id>/download,acao_da_tela,/apps/chamados?view=documentos
app.py,6953,chamados_static_root,GET,/apps/chamados,acao_da_tela,/apps/chamados?view=chamados
app.py,6959,chamados_original_root,GET,/apps/chamados/original,acao_da_tela,/apps/chamados?view=chamados
app.py,6965,chamados_original_static,GET,/apps/chamados/original/<path:subpath>,acao_da_tela,/apps/chamados?view=chamados
app.py,6971,chamados_static,GET,/apps/chamados/<path:subpath>,acao_da_tela,/apps/chamados?view=chamados
app.py,8501,tecnologia_backup_jobs_api,GET,/apps/tecnologia/api/backup/jobs,acao_da_tela,/apps/tecnologia#backup-planos
app.py,8533,tecnologia_backup_create_api,POST,/apps/tecnologia/api/backup/jobs,acao_da_tela,/apps/tecnologia#backup-planos
app.py,8574,tecnologia_backup_job_api,"PUT,DELETE",/apps/tecnologia/api/backup/jobs/<int:backup_id>,acao_da_tela,/apps/tecnologia#backup-planos
app.py,8621,tecnologia_backup_rotate_token_api,POST,/apps/tecnologia/api/backup/jobs/<int:backup_id>/rotate-token,acao_da_tela,/apps/tecnologia#backup-planos
app.py,8643,tecnologia_backup_run_now_api,POST,/apps/tecnologia/api/backup/jobs/<int:backup_id>/run-now,acao_da_tela,/apps/tecnologia#backup-planos
app.py,8679,tecnologia_backup_agent_script_api,GET,/apps/tecnologia/api/backup/agent-script,acao_da_tela,/apps/tecnologia#backup-planos
app.py,8693,tecnologia_backup_windows_installer_api,GET,/apps/tecnologia/api/backup/windows-installer,acao_da_tela,/apps/tecnologia#backup-planos
app.py,8706,tecnologia_backup_agent_config_api,GET,/apps/tecnologia/api/backup/agent/<agent_id>/config,acao_da_tela,/apps/tecnologia#backup-planos
app.py,8727,tecnologia_backup_agent_report_api,POST,/apps/tecnologia/api/backup/agent/<agent_id>/report,acao_da_tela,/apps/tecnologia#backup-planos
app.py,8799,tecnologia_overview_api,GET,/apps/tecnologia/api/overview,acao_da_tela,/apps/tecnologia#dashboard
app.py,8819,tecnologia_alert_config_api,"GET,PUT",/apps/tecnologia/api/alerts/config,acao_da_tela,/apps/tecnologia#config
app.py,8839,tecnologia_alert_test_email_api,POST,/apps/tecnologia/api/alerts/test-email,acao_da_tela,/apps/tecnologia#config
app.py,8866,tecnologia_probe_api,POST,/apps/tecnologia/api/probe,acao_da_tela,/apps/tecnologia#dashboard
app.py,8882,tecnologia_speed_test_api,POST,/apps/tecnologia/api/speed-test,acao_da_tela,/apps/tecnologia#dashboard
app.py,8893,tecnologia_speed_history_api,GET,/apps/tecnologia/api/speed-history,acao_da_tela,/apps/tecnologia#dashboard
app.py,8919,tecnologia_history_api,GET,/apps/tecnologia/api/history,acao_da_tela,/apps/tecnologia#historico
app.py,8961,tecnologia_link_usage_history_api,GET,/apps/tecnologia/api/link-usage-history,acao_da_tela,/apps/tecnologia#ocupacao-link
app.py,9018,tecnologia_printer_usage_api,GET,/apps/tecnologia/api/devices/<int:device_id>/print-usage,acao_da_tela,/apps/tecnologia#equipamentos
app.py,9072,tecnologia_create_device_api,POST,/apps/tecnologia/api/devices,acao_da_tela,/apps/tecnologia#equipamentos
app.py,9133,tecnologia_device_api,"PUT,DELETE",/apps/tecnologia/api/devices/<int:device_id>,acao_da_tela,/apps/tecnologia#equipamentos
app.py,9211,tecnologia_discover_printers_api,POST,/apps/tecnologia/api/discover-printers,acao_da_tela,/apps/tecnologia#dashboard
app.py,9238,tecnologia_discover_computers_api,POST,/apps/tecnologia/api/discover-computers,acao_da_tela,/apps/tecnologia#dashboard
app.py,9260,tecnologia_static_root,GET,/apps/tecnologia,acao_da_tela,/apps/tecnologia#dashboard
app.py,9267,tecnologia_original_root,GET,/apps/tecnologia/original,acao_da_tela,/apps/tecnologia#dashboard
app.py,9273,tecnologia_original_static,GET,/apps/tecnologia/original/<path:subpath>,acao_da_tela,/apps/tecnologia#dashboard
app.py,9279,tecnologia_static,GET,/apps/tecnologia/<path:subpath>,acao_da_tela,/apps/tecnologia#dashboard
app.py,9441,financeiro_page,GET,/apps/financeiro,fora_do_contrato,Modulo desativado no Rio Branco
app.py,9465,financeiro_original_page,GET,/apps/financeiro/original,fora_do_contrato,Modulo desativado no Rio Branco
app.py,9488,financeiro_static,GET,/apps/financeiro/static/<path:filename>,fora_do_contrato,Modulo desativado no Rio Branco
app.py,9501,financeiro_state_api,"GET,PUT",/apps/financeiro/api/state,fora_do_contrato,Modulo desativado no Rio Branco
app.py,9538,financeiro_titles_report_pdf_api,POST,/apps/financeiro/api/titles-report-pdf,fora_do_contrato,Modulo desativado no Rio Branco
app.py,9621,financeiro_import_pdf_api,POST,/apps/financeiro/api/import-pdf,fora_do_contrato,Modulo desativado no Rio Branco
app.py,9651,financeiro_import_installments_pdf_api,POST,/apps/financeiro/api/import-installments-pdf,fora_do_contrato,Modulo desativado no Rio Branco
app.py,9681,finance_reminders_run,POST,/api/finance/reminders/run,fora_do_contrato,Modulo desativado no Rio Branco
app.py,9687,finance_ai_status,GET,/api/finance/ai-status,fora_do_contrato,Modulo desativado no Rio Branco
app.py,9699,finance_purchase_research,POST,/api/finance/purchase-research,fora_do_contrato,Modulo desativado no Rio Branco
app.py,9705,finance_attachments,"GET,POST,DELETE",/api/finance/attachments,fora_do_contrato,Modulo desativado no Rio Branco
app.py,9789,finance_attachment_payment_code_info,GET,/api/finance/attachments/payment-code-info,fora_do_contrato,Modulo desativado no Rio Branco
app.py,9810,finance_attachment_payment_code_image,GET,/api/finance/attachments/payment-code-image,fora_do_contrato,Modulo desativado no Rio Branco
app.py,9862,finance_pix_code,POST,/api/finance/pix-code,fora_do_contrato,Modulo desativado no Rio Branco
app.py,9904,finance_attachment_decode,POST,/api/finance/attachments/decode,fora_do_contrato,Modulo desativado no Rio Branco
app.py,9909,api_login,POST,/api/login,infraestrutura,"Sessao unica, contrato, catalogo ou verificacao de saude"
app.py,9950,api_logout,POST,/api/logout,infraestrutura,"Sessao unica, contrato, catalogo ou verificacao de saude"
app.py,9957,api_me,GET,/api/me,infraestrutura,"Sessao unica, contrato, catalogo ou verificacao de saude"
app.py,9966,api_apps,GET,/api/apps,infraestrutura,"Sessao unica, contrato, catalogo ou verificacao de saude"
app.py,9975,api_client_contracts,GET,/api/clientes-modulos,infraestrutura,"Sessao unica, contrato, catalogo ou verificacao de saude"
app.py,9981,api_active_client_contract,GET,/api/clientes-modulos/ativo,infraestrutura,"Sessao unica, contrato, catalogo ou verificacao de saude"
app.py,10001,api_create_client_contract,POST,/api/clientes-modulos/clientes,infraestrutura,"Sessao unica, contrato, catalogo ou verificacao de saude"
app.py,10014,api_update_client_contract,PUT,/api/clientes-modulos/clientes/<client_id>,infraestrutura,"Sessao unica, contrato, catalogo ou verificacao de saude"
app.py,10029,api_delete_client_contract,DELETE,/api/clientes-modulos/clientes/<client_id>,infraestrutura,"Sessao unica, contrato, catalogo ou verificacao de saude"
app.py,10042,api_config_theme,POST,/api/config/theme,acao_da_tela,/config
apps/riob/source/server.py,13540,relatorio,GET,/api/relatorio,acao_da_tela,/apps/riob#gestaofrota:escala
apps/riob/source/server.py,13555,status,GET,/api/status,acao_da_tela,/apps/riob#config:status
apps/riob/source/server.py,13651,monitor_boot,GET,/api/monitor_boot,acao_da_tela,/apps/riob#monitor:automacao
apps/riob/source/server.py,13656,backup,GET,/api/backup,acao_da_tela,/apps/riob#config:backup
apps/riob/source/server.py,13764,backup_full,GET,/api/backup/full,acao_da_tela,/apps/riob#config:backup
apps/riob/source/server.py,13817,listar_logs_exclusoes,GET,/api/logs_exclusoes,acao_da_tela,/apps/riob#config:logs
apps/riob/source/server.py,13846,sip_config_api,"GET,PUT",/api/sip/config,acao_da_tela,/apps/riob#config:sip
apps/riob/source/server.py,13866,nfe_config_api,"GET,PUT",/api/nfe/config,acao_da_tela,/apps/riob#config:nfe
apps/riob/source/server.py,13875,nfe_dfe_sincronizar_api,POST,/api/nfe/df-e/sincronizar,acao_da_tela,/apps/riob#config:nfe
apps/riob/source/server.py,13893,nfe_dfe_consultar_chave_api,POST,/api/nfe/df-e/consultar_chave,acao_da_tela,/apps/riob#config:nfe
apps/riob/source/server.py,13931,sip_freepbx_sync_api,POST,/api/sip/freepbx/sync,acao_da_tela,/apps/riob#config:sip
apps/riob/source/server.py,13953,sip_me,GET,/api/sip/me,acao_da_tela,/apps/riob#config:sip
apps/riob/source/server.py,13993,sip_cert_pem,GET,/api/sip/cert.pem,acao_da_tela,/apps/riob#config:sip
apps/riob/source/server.py,14011,sip_cert_crt,GET,/api/sip/cert.crt,acao_da_tela,/apps/riob#config:sip
apps/riob/source/server.py,14029,app_cert_pem,GET,/api/app/cert.pem,acao_da_tela,/apps/riob#config:status
apps/riob/source/server.py,14043,app_cert_crt,GET,/api/app/cert.crt,acao_da_tela,/apps/riob#config:status
apps/riob/source/server.py,14057,ca_cert_pem,GET,/api/ca/cert.pem,acao_da_tela,/apps/riob#config:sip
apps/riob/source/server.py,14071,ca_cert_crt,GET,/api/ca/cert.crt,acao_da_tela,/apps/riob#config:sip
apps/riob/source/server.py,14086,certs_pkcs12_bundle,GET,/api/certs.p12,acao_da_tela,/apps/riob#config:sip
apps/riob/source/server.py,14086,certs_pkcs12_bundle,GET,/api/certs.pfx,acao_da_tela,/apps/riob#config:sip
apps/riob/source/server.py,14105,sip_windows_install_script,GET,/api/sip/windows-install.ps1,acao_da_tela,/apps/riob#config:sip
apps/riob/source/server.py,14164,sip_linux_install_script,GET,/api/sip/linux-install.sh,acao_da_tela,/apps/riob#config:sip
apps/riob/source/server.py,14307,sip_apple_mobileconfig,GET,/api/sip/apple.mobileconfig,acao_da_tela,/apps/riob#config:sip
apps/riob/source/server.py,14376,dashboard,GET,/api/dashboard,acao_da_tela,/apps/riob#dashboard
apps/riob/source/server.py,18999,importar_fretes_xml_saidas_white_river,POST,/api/fretes/importar-xml-saidas-white-river,acao_da_tela,/apps/riob#fretes
apps/riob/source/server.py,19127,dashboard_estoque,GET,/api/dashboard_estoque,acao_da_tela,/apps/riob#dashboard:estoque
apps/riob/source/server.py,19148,relatorio_estoque_comprometido,GET,/api/estoque/relatorio-comprometido,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,19156,relatorio_estoque_comprometido_pdf,GET,/api/estoque/relatorio-comprometido/pdf,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,19171,listar_importacoes_xml_estoque,GET,/api/estoque/importacoes-xml,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,19325,descartar_importacoes_xml_estoque,POST,/api/estoque/importacoes-xml/descartar,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,19488,criar_regras_classificacao_xml,POST,/api/estoque/importacoes-xml/classificacao-regras,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,19523,desativar_regra_classificacao_xml,DELETE,/api/estoque/importacoes-xml/classificacao-regras/<int:regra_id>,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,19565,detalhar_importacao_xml_estoque,GET,/api/estoque/importacoes-xml/detalhe,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,19600,preparar_lote_importacoes_xml_estoque,POST,/api/estoque/importacoes-xml/lote/preparar,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,19732,alterar_logistica_importacao_xml_estoque,PUT,/api/estoque/importacoes-xml/logistica,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,19813,listar_fretes_importacao_xml_estoque,GET,/api/estoque/importacoes-xml/fretes,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,19903,listar_xml_pendentes_frete,GET,/api/fretes/<int:id>/xml-pendentes,acao_da_tela,/apps/riob#fretes
apps/riob/source/server.py,20471,vincular_xml_pendente_frete,POST,/api/fretes/<int:id>/xml-pendentes/vincular,acao_da_tela,/apps/riob#fretes
apps/riob/source/server.py,20886,desvincular_xml_pendente_frete,POST,/api/fretes/<int:id>/xml-pendentes/desvincular,acao_da_tela,/apps/riob#fretes
apps/riob/source/server.py,21053,confirmar_importacao_xml_estoque,POST,/api/estoque/importacoes-xml/confirmar,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,21534,criar_movimento_estoque,POST,/api/estoque,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,21628,listar_movimentos_estoque,GET,/api/estoque,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,21693,atualizar_movimento_estoque,PUT,/api/estoque/<int:movimento_id>,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,21783,excluir_movimento_estoque,DELETE,/api/estoque/<int:movimento_id>,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,21826,saldo_estoque,GET,/api/estoque/saldo,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,21830,posicao_estoque,GET,/api/estoque/posicao,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,21834,listar_grupos_estoque,GET,/api/estoque/grupos,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,21844,criar_grupo_estoque,POST,/api/estoque/grupos,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,21895,atualizar_grupo_estoque,PUT,/api/estoque/grupos/<int:grupo_id>,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,21959,excluir_grupo_estoque,DELETE,/api/estoque/grupos/<int:grupo_id>,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,21986,listar_produtos_estoque,GET,/api/estoque/produtos,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,22047,listar_lotes_estoque,GET,/api/estoque/lotes,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,22123,detalhe_lote_estoque,GET,/api/estoque/lotes/<path:lote_codigo>,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,22215,listar_lotes_rastreabilidade,GET,/api/estoque/rastreabilidade/lotes,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,22276,verificar_lotes_rastreabilidade,POST,/api/estoque/rastreabilidade/verificar,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,22298,atualizar_vinculo_rastreabilidade,PUT,/api/estoque/rastreabilidade/vinculos/<int:vinculo_id>,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,22376,consultar_lote_rastreabilidade,GET,/api/estoque/rastreabilidade/lote,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,22462,criar_produto_estoque,POST,/api/estoque/produtos,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,22549,atualizar_produto_estoque,PUT,/api/estoque/produtos/<int:produto_id>,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,22649,ajustar_produto_estoque,POST,/api/estoque/produtos/<int:produto_id>/ajuste,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,22748,excluir_produto_estoque,DELETE,/api/estoque/produtos/<int:produto_id>,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,22765,listar_conferencias_estoque,GET,/api/estoque/conferencias,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,22790,detalhar_conferencia_estoque,GET,/api/estoque/conferencias/<int:conferencia_id>,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,22807,preview_nfe_estoque,POST,/api/estoque/nfe/preview,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,22822,preview_nfe_estoque_fabrica,POST,/api/estoque/nfe/preview_fabrica,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,22855,portal_retorno_nfe_estoque,POST,/api/estoque/nfe/portal_retorno,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,22935,ocr_nfe_estoque,POST,/api/estoque/nfe/ocr,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,22953,ocr_itens_nfe_estoque,POST,/api/estoque/nfe/ocr_itens,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,22971,ocr_preview_abastecimento,POST,/api/abastecimentos/ocr_preview,acao_da_tela,/apps/riob#gestaofrota:abastecimento
apps/riob/source/server.py,22995,barcode_preview_abastecimento,POST,/api/abastecimentos/barcode_preview,acao_da_tela,/apps/riob#gestaofrota:abastecimento
apps/riob/source/server.py,23019,azure_itens_nfe_estoque,POST,/api/estoque/nfe/azure_itens,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,23037,preview_nfe_estoque_dfe,POST,/api/estoque/nfe/preview_dfe,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,23067,ocr_preview_manutencao,POST,/api/manutencoes/ocr_preview,acao_da_tela,/apps/riob#gestaofrota:manutencao
apps/riob/source/server.py,23291,direcionar_lote_nfe_estoque,POST,/api/estoque/nfe/direcionar/lote,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,23437,direcionar_nfe_estoque,POST,/api/estoque/nfe/direcionar,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,23542,importar_nfe_estoque,POST,/api/estoque/nfe/import,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,23575,confirmar_conferencia_estoque,POST,/api/estoque/conferencias/<int:conferencia_id>/confirmar,acao_da_tela,/apps/riob#estoque:posicao
apps/riob/source/server.py,23704,servir_foto_devolucao,GET,/api/devolucoes/fotos/<path:filename>,acao_da_tela,/apps/riob#devolucoes
apps/riob/source/server.py,23708,listar_fotos_devolucao,GET,/api/devolucoes/<int:id>/fotos,acao_da_tela,/apps/riob#devolucoes
apps/riob/source/server.py,23721,deletar_devolucao,DELETE,/api/devolucoes/<int:id>,acao_da_tela,/apps/riob#devolucoes
apps/riob/source/server.py,23745,atualizar_devolucao,PUT,/api/devolucoes/<int:id>,acao_da_tela,/apps/riob#devolucoes
apps/riob/source/server.py,23789,listar_devolucoes,GET,/api/devolucoes,acao_da_tela,/apps/riob#devolucoes
apps/riob/source/server.py,23886,criar_devolucao,POST,/api/devolucoes,acao_da_tela,/apps/riob#devolucoes
apps/riob/source/server.py,23979,criar_frete,POST,/api/fretes,acao_da_tela,/apps/riob#fretes
apps/riob/source/server.py,24252,unificar_frete,POST,/api/fretes/<int:id>/unificar,acao_da_tela,/apps/riob#fretes
apps/riob/source/server.py,24430,desagrupar_frete,POST,/api/fretes/<int:id>/desagrupar,acao_da_tela,/apps/riob#fretes
